DATE,DELAY_TYPE,DELAY
2015-09-14,DEPARTURE_DELAY,1.6791510611735332
2015-09-15,DEPARTURE_DELAY,1.994565102793885
2015-09-16,DEPARTURE_DELAY,1.0717884130982367
2015-09-17,DEPARTURE_DELAY,3.551851851851852
2015-09-18,DEPARTURE_DELAY,3.9863523573200994
2015-09-19,DEPARTURE_DELAY,5.20945945945946
2015-09-20,DEPARTURE_DELAY,3.761038961038961
2015-09-21,DEPARTURE_DELAY,2.265910219433087
2015-09-22,DEPARTURE_DELAY,1.11
2015-09-23,DEPARTURE_DELAY,0.560145808019441
2015-09-24,DEPARTURE_DELAY,1.784557907845579
2015-09-25,DEPARTURE_DELAY,7.47979797979798
2015-09-26,DEPARTURE_DELAY,3.074313408723748
2015-09-27,DEPARTURE_DELAY,4.258021390374331
2015-09-28,DEPARTURE_DELAY,5.959151544154834
2015-09-29,DEPARTURE_DELAY,4.008706467661692
2015-09-30,DEPARTURE_DELAY,4.828891837384904
2015-11-01,DEPARTURE_DELAY,11.595660495696182
2015-11-02,DEPARTURE_DELAY,14.027194066749074
2015-11-03,DEPARTURE_DELAY,4.166823783150686
2015-11-04,DEPARTURE_DELAY,3.7917571302551485
2015-11-05,DEPARTURE_DELAY,10.936036784139665
2015-11-06,DEPARTURE_DELAY,8.541255857677914
2015-11-07,DEPARTURE_DELAY,2.295
2015-11-08,DEPARTURE_DELAY,8.980544747081712
2015-11-09,DEPARTURE_DELAY,8.755828220858895
2015-11-10,DEPARTURE_DELAY,2.335868187579214
2015-11-11,DEPARTURE_DELAY,3.7231397672466207
2015-11-12,DEPARTURE_DELAY,5.576190919719957
2015-11-13,DEPARTURE_DELAY,2.7028714107365794
2015-11-14,DEPARTURE_DELAY,0.56152201700392
2015-11-15,DEPARTURE_DELAY,2.7157894736842105
2015-11-16,DEPARTURE_DELAY,2.833916449967747
2015-11-17,DEPARTURE_DELAY,6.440417162577603
2015-11-18,DEPARTURE_DELAY,26.605454425887796
2015-11-19,DEPARTURE_DELAY,8.045038733634888
2015-11-20,DEPARTURE_DELAY,6.8143939393939394
2015-11-21,DEPARTURE_DELAY,9.926279195650356
2015-11-22,DEPARTURE_DELAY,6.130775513150031
2015-11-23,DEPARTURE_DELAY,1.6453488372093024
2015-11-24,DEPARTURE_DELAY,4.497326203208556
2015-11-25,DEPARTURE_DELAY,1.9670886075949368
2015-11-26,DEPARTURE_DELAY,0.3582089552238806
2015-11-27,DEPARTURE_DELAY,2
2015-11-28,DEPARTURE_DELAY,2.5145118733509233
2015-11-29,DEPARTURE_DELAY,3.4455445544554455
2015-11-30,DEPARTURE_DELAY,3.690242656449553
2015-12-01,DEPARTURE_DELAY,7.447451984635083
2015-12-02,DEPARTURE_DELAY,6.4318079340394405
2015-12-03,DEPARTURE_DELAY,3.0025225823158483
2015-12-04,DEPARTURE_DELAY,1.0063694267515924
2015-12-05,DEPARTURE_DELAY,3.226478385338865
2015-12-06,DEPARTURE_DELAY,3.0844875346260388
2015-12-07,DEPARTURE_DELAY,0.39180537772087065
2015-12-08,DEPARTURE_DELAY,1.0438709677419356
2015-12-09,DEPARTURE_DELAY,0.3386997756998094
2015-12-10,DEPARTURE_DELAY,1.052295918367347
2015-12-11,DEPARTURE_DELAY,3.1856594110115237
2015-12-12,DEPARTURE_DELAY,11.122919515908446
2015-12-13,DEPARTURE_DELAY,2.5126050420168067
2015-12-14,DEPARTURE_DELAY,9.12183193090878
2015-12-15,DEPARTURE_DELAY,3.8113753082665602
2015-12-16,DEPARTURE_DELAY,3.7627818257841006
2015-12-17,DEPARTURE_DELAY,11.09593898333159
2015-12-18,DEPARTURE_DELAY,9.432291666666666
2015-12-19,DEPARTURE_DELAY,7.658531492191713
2015-12-20,DEPARTURE_DELAY,4.919444444444444
2015-12-21,DEPARTURE_DELAY,5.029028125401897
2015-12-22,DEPARTURE_DELAY,12.182364197973328
2015-12-23,DEPARTURE_DELAY,27.218904512145325
2015-12-24,DEPARTURE_DELAY,98.61383730693619
2015-12-25,DEPARTURE_DELAY,14.506571556791204
